[0.19999999999999998, 0.7999999999999998]
[-0.26, 0.6599999999999997]
[-0.24000000000000002, 0.6799999999999997]
[-0.22000000000000003, 0.6999999999999997]
[-0.20000000000000004, 0.7199999999999998]
[-0.18000000000000005, 0.7399999999999998]
[-0.16000000000000006, 0.7599999999999998]
[-0.14000000000000007, 0.7799999999999998]
[-0.12000000000000006, 0.7999999999999998]
[-0.10000000000000006, 0.8199999999999998]
[-0.08000000000000006, 0.8399999999999999]
[-0.06000000000000005, 0.8599999999999999]
[-0.04000000000000005, 0.8799999999999999]
[-0.02000000000000005, 0.8999999999999999]
[-4.85722573273506E-17, 0.9199999999999999]
[0.019999999999999952, 0.94]
[0.03999999999999995, 0.96]
[0.059999999999999956, 0.94]
[0.07999999999999996, 0.9199999999999999]
[0.09999999999999996, 0.8999999999999999]
[0.11999999999999997, 0.8799999999999999]
[0.13999999999999996, 0.8599999999999999]
[0.15999999999999995, 0.8399999999999999]
[0.17999999999999994, 0.8199999999999998]
[0.19999999999999993, 0.7999999999999998]
[0.21999999999999992, 0.7799999999999998]
[0.2399999999999999, 0.7599999999999998]
[0.2599999999999999, 0.7399999999999998]
[0.2799999999999999, 0.7199999999999998]
[0.29999999999999993, 0.6999999999999997]
[0.31999999999999995, 0.6799999999999997]
[0.33999999999999997, 0.6599999999999997]
[0.36, 0.6399999999999997]
[0.38, 0.6199999999999997]
[0.4, 0.5999999999999996]
[0.42000000000000004, 0.5799999999999996]
[0.44000000000000006, 0.5599999999999996]
[0.4600000000000001, 0.5399999999999996]
[0.4800000000000001, 0.5199999999999996]
[0.5000000000000001, 0.49999999999999956]
[0.5200000000000001, 0.47999999999999954]
[0.5400000000000001, 0.4599999999999995]
[0.5600000000000002, 0.4399999999999995]
[0.5800000000000002, 0.4199999999999995]
[0.6000000000000002, 0.39999999999999947]
[0.6200000000000002, 0.37999999999999945]
[0.6400000000000002, 0.35999999999999943]
[0.6600000000000003, 0.3399999999999994]
[0.6800000000000003, 0.3199999999999994]
[0.7000000000000003, 0.2999999999999994]
[0.7200000000000003, 0.27999999999999936]
[0.7400000000000003, 0.25999999999999934]
[0.7600000000000003, 0.23999999999999935]
[0.7800000000000004, 0.21999999999999936]
[0.8000000000000004, 0.19999999999999937]
[0.8200000000000004, 0.17999999999999938]
[0.8400000000000004, 0.1599999999999994]
[0.8600000000000004, 0.1399999999999994]
[0.8800000000000004, 0.1199999999999994]
[0.9000000000000005, 0.0999999999999994]
[0.9200000000000005, 0.07999999999999939]
[0.9400000000000005, 0.05999999999999939]
[0.9600000000000005, 0.03999999999999938]
[0.9400000000000005, 0.019999999999999383]
[0.9200000000000005, -6.175615574477433E-16]
[0.9000000000000005, -0.020000000000000618]
[0.8800000000000004, -0.04000000000000062]
[0.8600000000000004, -0.06000000000000062]
[0.8400000000000004, -0.08000000000000063]
[0.8200000000000004, -0.10000000000000063]
[0.8000000000000004, -0.12000000000000063]
[0.7800000000000004, -0.14000000000000062]
[0.7600000000000003, -0.16000000000000061]
[0.7400000000000003, -0.1800000000000006]
[0.7200000000000003, -0.2000000000000006]
[0.7000000000000003, -0.22000000000000058]
[0.6800000000000003, -0.24000000000000057]
[0.6600000000000003, -0.26000000000000056]
[0.6400000000000002, -0.2800000000000006]
[0.6200000000000002, -0.3000000000000006]
[0.6000000000000002, -0.3200000000000006]
[0.5800000000000002, -0.34000000000000064]
[0.5600000000000002, -0.36000000000000065]
[0.5400000000000001, -0.38000000000000067]
[0.5200000000000001, -0.4000000000000007]
[0.5000000000000001, -0.4200000000000007]
[0.4800000000000001, -0.4400000000000007]
[0.4600000000000001, -0.46000000000000074]
[0.44000000000000006, -0.48000000000000076]
[0.42000000000000004, -0.5000000000000008]
[0.4, -0.5200000000000008]
[0.38, -0.5400000000000008]
[0.36, -0.5600000000000008]
[0.33999999999999997, -0.5800000000000008]
[0.31999999999999995, -0.6000000000000009]
[0.29999999999999993, -0.6200000000000009]
[0.2799999999999999, -0.6400000000000009]
[0.2599999999999999, -0.6600000000000009]
[0.2399999999999999, -0.6800000000000009]
[0.21999999999999992, -0.700000000000001]
[0.19999999999999993, -0.720000000000001]
[0.17999999999999994, -0.740000000000001]
[0.15999999999999995, -0.760000000000001]
[0.13999999999999996, -0.780000000000001]
[0.11999999999999995, -0.800000000000001]
[0.09999999999999995, -0.8200000000000011]
[0.07999999999999995, -0.8400000000000011]
[0.05999999999999994, -0.8600000000000011]
[0.03999999999999994, -0.8800000000000011]
[0.019999999999999938, -0.9000000000000011]
[-6.245004513516506E-17, -0.9200000000000012]
[-0.020000000000000063, -0.9400000000000012]
[-0.04000000000000006, -0.9600000000000012]
[-0.06000000000000007, -0.9400000000000012]
[-0.08000000000000007, -0.9200000000000012]
[-0.10000000000000007, -0.9000000000000011]
[-0.12000000000000008, -0.8800000000000011]
[-0.14000000000000007, -0.8600000000000011]
[-0.16000000000000006, -0.8400000000000011]
[-0.18000000000000005, -0.8200000000000011]
[-0.20000000000000004, -0.800000000000001]
[-0.22000000000000003, -0.780000000000001]
[-0.24000000000000002, -0.760000000000001]
[-0.26, -0.740000000000001]
[-0.28, -0.720000000000001]
[-0.30000000000000004, -0.700000000000001]
[-0.32000000000000006, -0.6800000000000009]
[-0.3400000000000001, -0.6600000000000009]
[-0.3600000000000001, -0.6400000000000009]
[-0.3800000000000001, -0.6200000000000009]
[-0.40000000000000013, -0.6000000000000009]
[-0.42000000000000015, -0.5800000000000008]
[-0.44000000000000017, -0.5600000000000008]
[-0.4600000000000002, -0.5400000000000008]
[-0.4800000000000002, -0.5200000000000008]
[-0.5000000000000002, -0.5000000000000008]
[-0.5200000000000002, -0.48000000000000076]
[-0.5400000000000003, -0.46000000000000074]
[-0.5600000000000003, -0.4400000000000007]
[-0.5800000000000003, -0.4200000000000007]
[-0.6000000000000003, -0.4000000000000007]
[-0.6200000000000003, -0.38000000000000067]
[-0.6400000000000003, -0.36000000000000065]
[-0.6600000000000004, -0.34000000000000064]
[-0.6800000000000004, -0.3200000000000006]
[-0.7000000000000004, -0.3000000000000006]
[-0.7200000000000004, -0.2800000000000006]
[-0.7400000000000004, -0.26000000000000056]
[-0.7600000000000005, -0.24000000000000057]
[-0.7800000000000005, -0.22000000000000058]
[-0.8000000000000005, -0.2000000000000006]
[-0.8200000000000005, -0.1800000000000006]
[-0.8400000000000005, -0.16000000000000061]
[-0.8600000000000005, -0.14000000000000062]
[-0.8800000000000006, -0.12000000000000062]
[-0.9000000000000006, -0.10000000000000062]
[-0.9200000000000006, -0.08000000000000061]
[-0.9400000000000006, -0.06000000000000061]
[-0.9600000000000006, -0.040000000000000605]
[-0.9400000000000006, -0.020000000000000604]
[-0.9200000000000006, -6.036837696399289E-16]
[-0.9000000000000006, 0.019999999999999397]
[-0.8800000000000006, 0.0399999999999994]
[-0.8600000000000005, 0.0599999999999994]
[-0.8400000000000005, 0.0799999999999994]
[-0.8200000000000005, 0.09999999999999941]
[-0.8000000000000005, 0.11999999999999941]
[-0.7800000000000005, 0.1399999999999994]
[-0.7600000000000005, 0.1599999999999994]
[-0.7400000000000004, 0.17999999999999938]
[-0.7200000000000004, 0.19999999999999937]
[-0.7000000000000004, 0.21999999999999936]
[-0.6800000000000004, 0.23999999999999935]
[-0.6600000000000004, 0.25999999999999934]
[-0.6400000000000003, 0.27999999999999936]
[-0.6200000000000003, 0.2999999999999994]
[-0.6000000000000003, 0.3199999999999994]
[-0.5800000000000003, 0.3399999999999994]
[-0.5600000000000003, 0.35999999999999943]
[-0.5400000000000003, 0.37999999999999945]
[-0.5200000000000002, 0.39999999999999947]
[-0.5000000000000002, 0.4199999999999995]
[-0.4800000000000002, 0.4399999999999995]
[-0.4600000000000002, 0.4599999999999995]
[-0.44000000000000017, 0.47999999999999954]
[-0.42000000000000015, 0.49999999999999956]
[-0.40000000000000013, 0.5199999999999996]
[-0.3800000000000001, 0.5399999999999996]
[-0.3600000000000001, 0.5599999999999996]
[-0.3400000000000001, 0.5799999999999996]
[-0.32000000000000006, 0.5999999999999996]
[-0.30000000000000004, 0.6199999999999997]
[-0.28, 0.6399999999999997]
[-0.26, 0.6599999999999997]
[-0.24000000000000002, 0.6799999999999997]
[-0.22000000000000003, 0.6999999999999997]
[-0.20000000000000004, 0.7199999999999998]
[-0.18000000000000005, 0.7399999999999998]
[-0.16000000000000006, 0.7599999999999998]
[-0.14000000000000007, 0.7799999999999998]
[-0.12000000000000006, 0.7999999999999998]
[-0.10000000000000006, 0.8199999999999998]
[-0.08000000000000006, 0.8399999999999999]
[-0.06000000000000005, 0.8599999999999999]
[-0.04000000000000005, 0.8799999999999999]
[-0.02000000000000005, 0.8999999999999999]
[-4.85722573273506E-17, 0.9199999999999999]
[0.019999999999999952, 0.94]
[0.03999999999999995, 0.96]
[0.059999999999999956, 0.94]
[0.07999999999999996, 0.9199999999999999]
[0.09999999999999996, 0.8999999999999999]
[0.11999999999999997, 0.8799999999999999]
[0.13999999999999996, 0.8599999999999999]
[0.15999999999999995, 0.8399999999999999]
[0.17999999999999994, 0.8199999999999998]
[0.19999999999999993, 0.7999999999999998]
[0.21999999999999992, 0.7799999999999998]
[0.2399999999999999, 0.7599999999999998]
[0.2599999999999999, 0.7399999999999998]
[0.2799999999999999, 0.7199999999999998]
[0.29999999999999993, 0.6999999999999997]
[0.31999999999999995, 0.6799999999999997]
[0.33999999999999997, 0.6599999999999997]
[0.36, 0.6399999999999997]
[0.38, 0.6199999999999997]
[0.4, 0.5999999999999996]
[0.42000000000000004, 0.5799999999999996]
[0.44000000000000006, 0.5599999999999996]
[0.4600000000000001, 0.5399999999999996]
[0.4800000000000001, 0.5199999999999996]
[0.5000000000000001, 0.49999999999999956]
[0.5200000000000001, 0.47999999999999954]
[0.5400000000000001, 0.4599999999999995]
[0.5600000000000002, 0.4399999999999995]
[0.5800000000000002, 0.4199999999999995]
[0.6000000000000002, 0.39999999999999947]
[0.6200000000000002, 0.37999999999999945]
[0.6400000000000002, 0.35999999999999943]
[0.6600000000000003, 0.3399999999999994]
[0.6800000000000003, 0.3199999999999994]
[0.7000000000000003, 0.2999999999999994]
[0.7200000000000003, 0.27999999999999936]
[0.7400000000000003, 0.25999999999999934]
[0.7600000000000003, 0.23999999999999935]
[0.7800000000000004, 0.21999999999999936]
[0.8000000000000004, 0.19999999999999937]
[0.8200000000000004, 0.17999999999999938]
[0.8400000000000004, 0.1599999999999994]
[0.8600000000000004, 0.1399999999999994]
[0.8800000000000004, 0.1199999999999994]
[0.9000000000000005, 0.0999999999999994]
[0.9200000000000005, 0.07999999999999939]
[0.9400000000000005, 0.05999999999999939]
[0.9600000000000005, 0.03999999999999938]
[0.9400000000000005, 0.019999999999999383]
[0.9200000000000005, -6.175615574477433E-16]
[0.9000000000000005, -0.020000000000000618]
[0.8800000000000004, -0.04000000000000062]
[0.8600000000000004, -0.06000000000000062]
[0.8400000000000004, -0.08000000000000063]
[0.8200000000000004, -0.10000000000000063]
[0.8000000000000004, -0.12000000000000063]
[0.7800000000000004, -0.14000000000000062]
[0.7600000000000003, -0.16000000000000061]
[0.7400000000000003, -0.1800000000000006]
[0.7200000000000003, -0.2000000000000006]
[0.7000000000000003, -0.22000000000000058]
[0.6800000000000003, -0.24000000000000057]
[0.6600000000000003, -0.26000000000000056]
[0.6400000000000002, -0.2800000000000006]
[0.6200000000000002, -0.3000000000000006]
[0.6000000000000002, -0.3200000000000006]
[0.5800000000000002, -0.34000000000000064]
[0.5600000000000002, -0.36000000000000065]
[0.5400000000000001, -0.38000000000000067]
[0.5200000000000001, -0.4000000000000007]
[0.5000000000000001, -0.4200000000000007]
[0.4800000000000001, -0.4400000000000007]
[0.4600000000000001, -0.46000000000000074]
[0.44000000000000006, -0.48000000000000076]
[0.42000000000000004, -0.5000000000000008]
[0.4, -0.5200000000000008]
[0.38, -0.5400000000000008]
[0.36, -0.5600000000000008]
[0.33999999999999997, -0.5800000000000008]
[0.31999999999999995, -0.6000000000000009]
[0.29999999999999993, -0.6200000000000009]
[0.2799999999999999, -0.6400000000000009]
[0.2599999999999999, -0.6600000000000009]
[0.2399999999999999, -0.6800000000000009]
[0.21999999999999992, -0.700000000000001]
[0.19999999999999993, -0.720000000000001]
[0.17999999999999994, -0.740000000000001]
[0.15999999999999995, -0.760000000000001]
[0.13999999999999996, -0.780000000000001]
[0.11999999999999995, -0.800000000000001]
[0.09999999999999995, -0.8200000000000011]
[0.07999999999999995, -0.8400000000000011]
[0.05999999999999994, -0.8600000000000011]
[0.03999999999999994, -0.8800000000000011]
[0.019999999999999938, -0.9000000000000011]
[-6.245004513516506E-17, -0.9200000000000012]
[-0.020000000000000063, -0.9400000000000012]
[-0.04000000000000006, -0.9600000000000012]
[-0.06000000000000007, -0.9400000000000012]
[-0.08000000000000007, -0.9200000000000012]
[-0.10000000000000007, -0.9000000000000011]
[-0.12000000000000008, -0.8800000000000011]
[-0.14000000000000007, -0.8600000000000011]
[-0.16000000000000006, -0.8400000000000011]
[-0.18000000000000005, -0.8200000000000011]
[-0.20000000000000004, -0.800000000000001]
[-0.22000000000000003, -0.780000000000001]
[-0.24000000000000002, -0.760000000000001]
[-0.26, -0.740000000000001]
[-0.28, -0.720000000000001]
[-0.30000000000000004, -0.700000000000001]
[-0.32000000000000006, -0.6800000000000009]
[-0.3400000000000001, -0.6600000000000009]
[-0.3600000000000001, -0.6400000000000009]
[-0.3800000000000001, -0.6200000000000009]
[-0.40000000000000013, -0.6000000000000009]
[-0.42000000000000015, -0.5800000000000008]
[-0.44000000000000017, -0.5600000000000008]
[-0.4600000000000002, -0.5400000000000008]
[-0.4800000000000002, -0.5200000000000008]
[-0.5000000000000002, -0.5000000000000008]
[-0.5200000000000002, -0.48000000000000076]
[-0.5400000000000003, -0.46000000000000074]
[-0.5600000000000003, -0.4400000000000007]
[-0.5800000000000003, -0.4200000000000007]
[-0.6000000000000003, -0.4000000000000007]
[-0.6200000000000003, -0.38000000000000067]
[-0.6400000000000003, -0.36000000000000065]
[-0.6600000000000004, -0.34000000000000064]
[-0.6800000000000004, -0.3200000000000006]
[-0.7000000000000004, -0.3000000000000006]
[-0.7200000000000004, -0.2800000000000006]
[-0.7400000000000004, -0.26000000000000056]
[-0.7600000000000005, -0.24000000000000057]
[-0.7800000000000005, -0.22000000000000058]
[-0.8000000000000005, -0.2000000000000006]
[-0.8200000000000005, -0.1800000000000006]
[-0.8400000000000005, -0.16000000000000061]
[-0.8600000000000005, -0.14000000000000062]
[-0.8800000000000006, -0.12000000000000062]
[-0.9000000000000006, -0.10000000000000062]
[-0.9200000000000006, -0.08000000000000061]
[-0.9400000000000006, -0.06000000000000061]
[-0.9600000000000006, -0.040000000000000605]
[-0.9400000000000006, -0.020000000000000604]
[-0.9200000000000006, -6.036837696399289E-16]
[-0.9000000000000006, 0.019999999999999397]
[-0.8800000000000006, 0.0399999999999994]
[-0.8600000000000005, 0.0599999999999994]
[-0.8400000000000005, 0.0799999999999994]
[-0.8200000000000005, 0.09999999999999941]
[-0.8000000000000005, 0.11999999999999941]
[-0.7800000000000005, 0.1399999999999994]
[-0.7600000000000005, 0.1599999999999994]
[-0.7400000000000004, 0.17999999999999938]
[-0.7200000000000004, 0.19999999999999937]
[-0.7000000000000004, 0.21999999999999936]
[-0.6800000000000004, 0.23999999999999935]
[-0.6600000000000004, 0.25999999999999934]
[-0.6400000000000003, 0.27999999999999936]
[-0.6200000000000003, 0.2999999999999994]
[-0.6000000000000003, 0.3199999999999994]
[-0.5800000000000003, 0.3399999999999994]
[-0.5600000000000003, 0.35999999999999943]
[-0.5400000000000003, 0.37999999999999945]
[-0.5200000000000002, 0.39999999999999947]
[-0.5000000000000002, 0.4199999999999995]
[-0.4800000000000002, 0.4399999999999995]
[-0.4600000000000002, 0.4599999999999995]
[-0.44000000000000017, 0.47999999999999954]
[-0.42000000000000015, 0.49999999999999956]
[-0.40000000000000013, 0.5199999999999996]
[-0.3800000000000001, 0.5399999999999996]
[-0.3600000000000001, 0.5599999999999996]
[-0.3400000000000001, 0.5799999999999996]
[-0.32000000000000006, 0.5999999999999996]
[-0.30000000000000004, 0.6199999999999997]
[-0.28, 0.6399999999999997]
[-0.26, 0.6599999999999997]
[-0.24000000000000002, 0.6799999999999997]
[-0.22000000000000003, 0.6999999999999997]
[-0.20000000000000004, 0.7199999999999998]
[-0.18000000000000005, 0.7399999999999998]
[-0.16000000000000006, 0.7599999999999998]
[-0.14000000000000007, 0.7799999999999998]
[-0.12000000000000006, 0.7999999999999998]
[-0.10000000000000006, 0.8199999999999998]
[-0.08000000000000006, 0.8399999999999999]
[-0.06000000000000005, 0.8599999999999999]
[-0.04000000000000005, 0.8799999999999999]
[-0.02000000000000005, 0.8999999999999999]
[-4.85722573273506E-17, 0.9199999999999999]
[0.019999999999999952, 0.94]
[0.03999999999999995, 0.96]
[0.059999999999999956, 0.94]
[0.07999999999999996, 0.9199999999999999]
[0.09999999999999996, 0.8999999999999999]
[0.11999999999999997, 0.8799999999999999]
[0.13999999999999996, 0.8599999999999999]
[0.15999999999999995, 0.8399999999999999]
[0.17999999999999994, 0.8199999999999998]
[0.19999999999999993, 0.7999999999999998]
[0.21999999999999992, 0.7799999999999998]
[0.2399999999999999, 0.7599999999999998]
[0.2599999999999999, 0.7399999999999998]
[0.2799999999999999, 0.7199999999999998]
[0.29999999999999993, 0.6999999999999997]
[0.31999999999999995, 0.6799999999999997]
[0.33999999999999997, 0.6599999999999997]
[0.36, 0.6399999999999997]
[0.38, 0.6199999999999997]
[0.4, 0.5999999999999996]
[0.42000000000000004, 0.5799999999999996]
[0.44000000000000006, 0.5599999999999996]
[0.4600000000000001, 0.5399999999999996]
[0.4800000000000001, 0.5199999999999996]
[0.5000000000000001, 0.49999999999999956]
[0.5200000000000001, 0.47999999999999954]
[0.5400000000000001, 0.4599999999999995]
[0.5600000000000002, 0.4399999999999995]
[0.5800000000000002, 0.4199999999999995]
[0.6000000000000002, 0.39999999999999947]
[0.6200000000000002, 0.37999999999999945]
[0.6400000000000002, 0.35999999999999943]
[0.6600000000000003, 0.3399999999999994]
[0.6800000000000003, 0.3199999999999994]
[0.7000000000000003, 0.2999999999999994]
[0.7200000000000003, 0.27999999999999936]
[0.7400000000000003, 0.25999999999999934]
[0.7600000000000003, 0.23999999999999935]
[0.7800000000000004, 0.21999999999999936]
[0.8000000000000004, 0.19999999999999937]
[0.8200000000000004, 0.17999999999999938]
[0.8400000000000004, 0.1599999999999994]
[0.8600000000000004, 0.1399999999999994]
[0.8800000000000004, 0.1199999999999994]
[0.9000000000000005, 0.0999999999999994]
[0.9200000000000005, 0.07999999999999939]
[0.9400000000000005, 0.05999999999999939]
[0.9600000000000005, 0.03999999999999938]
[0.9400000000000005, 0.019999999999999383]
[0.9200000000000005, -6.175615574477433E-16]
[0.9000000000000005, -0.020000000000000618]
[0.8800000000000004, -0.04000000000000062]
[0.8600000000000004, -0.06000000000000062]
[0.8400000000000004, -0.08000000000000063]
[0.8200000000000004, -0.10000000000000063]
[0.8000000000000004, -0.12000000000000063]
[0.7800000000000004, -0.14000000000000062]
[0.7600000000000003, -0.16000000000000061]
[0.7400000000000003, -0.1800000000000006]
[0.7200000000000003, -0.2000000000000006]
[0.7000000000000003, -0.22000000000000058]
[0.6800000000000003, -0.24000000000000057]
[0.6600000000000003, -0.26000000000000056]
[0.6400000000000002, -0.2800000000000006]
[0.6200000000000002, -0.3000000000000006]
[0.6000000000000002, -0.3200000000000006]
[0.5800000000000002, -0.34000000000000064]
[0.5600000000000002, -0.36000000000000065]
[0.5400000000000001, -0.38000000000000067]
[0.5200000000000001, -0.4000000000000007]
[0.5000000000000001, -0.4200000000000007]
[0.4800000000000001, -0.4400000000000007]
[0.4600000000000001, -0.46000000000000074]
[0.44000000000000006, -0.48000000000000076]
[0.42000000000000004, -0.5000000000000008]
[0.4, -0.5200000000000008]
[0.38, -0.5400000000000008]
[0.36, -0.5600000000000008]
[0.33999999999999997, -0.5800000000000008]
[0.31999999999999995, -0.6000000000000009]
[0.29999999999999993, -0.6200000000000009]
[0.2799999999999999, -0.6400000000000009]
[0.2599999999999999, -0.6600000000000009]
[0.2399999999999999, -0.6800000000000009]
[0.21999999999999992, -0.700000000000001]
[0.19999999999999993, -0.720000000000001]
[0.17999999999999994, -0.740000000000001]
[0.15999999999999995, -0.760000000000001]
[0.13999999999999996, -0.780000000000001]
[0.11999999999999995, -0.800000000000001]
[0.09999999999999995, -0.8200000000000011]
[0.07999999999999995, -0.8400000000000011]
[0.05999999999999994, -0.8600000000000011]
[0.03999999999999994, -0.8800000000000011]
[0.019999999999999938, -0.9000000000000011]
[-6.245004513516506E-17, -0.9200000000000012]
[-0.020000000000000063, -0.9400000000000012]
[-0.04000000000000006, -0.9600000000000012]
[-0.06000000000000007, -0.9400000000000012]
[-0.08000000000000007, -0.9200000000000012]
[-0.10000000000000007, -0.9000000000000011]
[-0.12000000000000008, -0.8800000000000011]
[-0.14000000000000007, -0.8600000000000011]
[-0.16000000000000006, -0.8400000000000011]
[-0.18000000000000005, -0.8200000000000011]
[-0.20000000000000004, -0.800000000000001]
[-0.22000000000000003, -0.780000000000001]
[-0.24000000000000002, -0.760000000000001]
[-0.26, -0.740000000000001]
[-0.28, -0.720000000000001]
[-0.30000000000000004, -0.700000000000001]
[-0.32000000000000006, -0.6800000000000009]
[-0.3400000000000001, -0.6600000000000009]
[-0.3600000000000001, -0.6400000000000009]
[-0.3800000000000001, -0.6200000000000009]
[-0.40000000000000013, -0.6000000000000009]
[-0.42000000000000015, -0.5800000000000008]
[-0.44000000000000017, -0.5600000000000008]
[-0.4600000000000002, -0.5400000000000008]
[-0.4800000000000002, -0.5200000000000008]
[-0.5000000000000002, -0.5000000000000008]
[-0.5200000000000002, -0.48000000000000076]
[-0.5400000000000003, -0.46000000000000074]
[-0.5600000000000003, -0.4400000000000007]
[-0.5800000000000003, -0.4200000000000007]
[-0.6000000000000003, -0.4000000000000007]
[-0.6200000000000003, -0.38000000000000067]
[-0.6400000000000003, -0.36000000000000065]
[-0.6600000000000004, -0.34000000000000064]
[-0.6800000000000004, -0.3200000000000006]
[-0.7000000000000004, -0.3000000000000006]
[-0.7200000000000004, -0.2800000000000006]
[-0.7400000000000004, -0.26000000000000056]
[-0.7600000000000005, -0.24000000000000057]
[-0.7800000000000005, -0.22000000000000058]
[-0.8000000000000005, -0.2000000000000006]
[-0.8200000000000005, -0.1800000000000006]
[-0.8400000000000005, -0.16000000000000061]
[-0.8600000000000005, -0.14000000000000062]
[-0.8800000000000006, -0.12000000000000062]
[-0.9000000000000006, -0.10000000000000062]
[-0.9200000000000006, -0.08000000000000061]
[-0.9400000000000006, -0.06000000000000061]
[-0.9600000000000006, -0.040000000000000605]
[-0.9400000000000006, -0.020000000000000604]
[-0.9200000000000006, -6.036837696399289E-16]
[-0.9000000000000006, 0.019999999999999397]
[-0.8800000000000006, 0.0399999999999994]
[-0.8600000000000005, 0.0599999999999994]
[-0.8400000000000005, 0.0799999999999994]
[-0.8200000000000005, 0.09999999999999941]
[-0.8000000000000005, 0.11999999999999941]
[-0.7800000000000005, 0.1399999999999994]
[-0.7600000000000005, 0.1599999999999994]
[-0.7400000000000004, 0.17999999999999938]
[-0.7200000000000004, 0.19999999999999937]
[-0.7000000000000004, 0.21999999999999936]
[-0.6800000000000004, 0.23999999999999935]
[-0.6600000000000004, 0.25999999999999934]
[-0.6400000000000003, 0.27999999999999936]
[-0.6200000000000003, 0.2999999999999994]
[-0.6000000000000003, 0.3199999999999994]
[-0.5800000000000003, 0.3399999999999994]
[-0.5600000000000003, 0.35999999999999943]
[-0.5400000000000003, 0.37999999999999945]
[-0.5200000000000002, 0.39999999999999947]
[-0.5000000000000002, 0.4199999999999995]
[-0.4800000000000002, 0.4399999999999995]
[-0.4600000000000002, 0.4599999999999995]
[-0.44000000000000017, 0.47999999999999954]
[-0.42000000000000015, 0.49999999999999956]
[-0.40000000000000013, 0.5199999999999996]
[-0.3800000000000001, 0.5399999999999996]
[-0.3600000000000001, 0.5599999999999996]
[-0.3400000000000001, 0.5799999999999996]
[-0.32000000000000006, 0.5999999999999996]
[-0.30000000000000004, 0.6199999999999997]
[-0.28, 0.6399999999999997]
[-0.26, 0.6599999999999997]
[-0.24000000000000002, 0.6799999999999997]
[-0.22000000000000003, 0.6999999999999997]
[-0.20000000000000004, 0.7199999999999998]
[-0.18000000000000005, 0.7399999999999998]
[-0.16000000000000006, 0.7599999999999998]
[-0.14000000000000007, 0.7799999999999998]
[-0.12000000000000006, 0.7999999999999998]
[-0.10000000000000006, 0.8199999999999998]
[-0.08000000000000006, 0.8399999999999999]
[-0.06000000000000005, 0.8599999999999999]
[-0.04000000000000005, 0.8799999999999999]
[-0.02000000000000005, 0.8999999999999999]
[-4.85722573273506E-17, 0.9199999999999999]
[0.019999999999999952, 0.94]
[0.03999999999999995, 0.96]
[0.059999999999999956, 0.94]
[0.07999999999999996, 0.9199999999999999]
[0.09999999999999996, 0.8999999999999999]
[0.11999999999999997, 0.8799999999999999]
[0.13999999999999996, 0.8599999999999999]
[0.15999999999999995, 0.8399999999999999]
[0.17999999999999994, 0.8199999999999998]
[0.19999999999999993, 0.7999999999999998]
[0.21999999999999992, 0.7799999999999998]
[0.2399999999999999, 0.7599999999999998]
[0.2599999999999999, 0.7399999999999998]
[0.2799999999999999, 0.7199999999999998]
[0.29999999999999993, 0.6999999999999997]
[0.31999999999999995, 0.6799999999999997]
[0.33999999999999997, 0.6599999999999997]
[0.36, 0.6399999999999997]
[0.38, 0.6199999999999997]
[0.4, 0.5999999999999996]
[0.42000000000000004, 0.5799999999999996]
[0.44000000000000006, 0.5599999999999996]
[0.4600000000000001, 0.5399999999999996]
[0.4800000000000001, 0.5199999999999996]
[0.5000000000000001, 0.49999999999999956]
[0.5200000000000001, 0.47999999999999954]
[0.5400000000000001, 0.4599999999999995]
[0.5600000000000002, 0.4399999999999995]
[0.5800000000000002, 0.4199999999999995]
[0.6000000000000002, 0.39999999999999947]
[0.6200000000000002, 0.37999999999999945]
[0.6400000000000002, 0.35999999999999943]
[0.6600000000000003, 0.3399999999999994]
[0.6800000000000003, 0.3199999999999994]
[0.7000000000000003, 0.2999999999999994]
[0.7200000000000003, 0.27999999999999936]
[0.7400000000000003, 0.25999999999999934]
[0.7600000000000003, 0.23999999999999935]
[0.7800000000000004, 0.21999999999999936]
[0.8000000000000004, 0.19999999999999937]
[0.8200000000000004, 0.17999999999999938]
[0.8400000000000004, 0.1599999999999994]
[0.8600000000000004, 0.1399999999999994]
[0.8800000000000004, 0.1199999999999994]
[0.9000000000000005, 0.0999999999999994]
[0.9200000000000005, 0.07999999999999939]
[0.9400000000000005, 0.05999999999999939]
[0.9600000000000005, 0.03999999999999938]
[0.9400000000000005, 0.019999999999999383]
[0.9200000000000005, -6.175615574477433E-16]
[0.9000000000000005, -0.020000000000000618]
[0.8800000000000004, -0.04000000000000062]
[0.8600000000000004, -0.06000000000000062]
[0.8400000000000004, -0.08000000000000063]
[0.8200000000000004, -0.10000000000000063]
[0.8000000000000004, -0.12000000000000063]
[0.7800000000000004, -0.14000000000000062]
[0.7600000000000003, -0.16000000000000061]
[0.7400000000000003, -0.1800000000000006]
[0.7200000000000003, -0.2000000000000006]
[0.7000000000000003, -0.22000000000000058]
[0.6800000000000003, -0.24000000000000057]
[0.6600000000000003, -0.26000000000000056]
[0.6400000000000002, -0.2800000000000006]
[0.6200000000000002, -0.3000000000000006]
[0.6000000000000002, -0.3200000000000006]
[0.5800000000000002, -0.34000000000000064]
[0.5600000000000002, -0.36000000000000065]
[0.5400000000000001, -0.38000000000000067]
[0.5200000000000001, -0.4000000000000007]
[0.5000000000000001, -0.4200000000000007]
[0.4800000000000001, -0.4400000000000007]
